TranNo,TranDate,CustomerID,CustomerTitle,Amount,TranType,TranOrder,DestinationRefNo
CCN1920-000116,24/09/2019,1659,Arsalan jodia,-62175.0,CrNote,4,15
1920-000618,26/09/2019,1659,Arsalan jodia,88800.0,Invoice,4,15
CCN1920-000144,30/09/2019,1659,Arsalan jodia,-174000.0,CrNote,4,15
1920-000672,01/10/2019,1659,Arsalan jodia,-72576.0,Receipt,1,15
1920-000673,01/10/2019,1659,Arsalan jodia,-72576.0,Receipt,1,15
1920-000674,01/10/2019,1659,Arsalan jodia,-69120.0,Receipt,1,15
1920-000682,01/10/2019,1659,Arsalan jodia,-3250.0,Receipt,1,15
1920-000670,02/10/2019,1659,Arsalan jodia,68400.0,Invoice,4,15
1920-000688,03/10/2019,1659,Arsalan jodia,-20000.0,Receipt,1,15
1920-000689,03/10/2019,1659,Arsalan jodia,-62250.0,Receipt,1,15
CCN1920-000154,10/10/2019,1659,Arsalan jodia,-54518.0,CrNote,4,15
1920-000759,11/10/2019,1659,Arsalan jodia,63158.4,Invoice,4,15
1920-000780,14/10/2019,1659,Arsalan jodia,22200.0,Invoice,4,15
1920-000797,14/10/2019,1659,Arsalan jodia,44400.0,Invoice,4,15
1920-000810,14/10/2019,1659,Arsalan jodia,-18000.0,Receipt,1,15
1920-000811,14/10/2019,1659,Arsalan jodia,-30000.0,Receipt,1,15
1920-000806,16/10/2019,1659,Arsalan jodia,63158.4,Invoice,4,15
1920-000807,16/10/2019,1659,Arsalan jodia,68400.0,Invoice,4,15
CDN1920-000056,17/10/2019,1659,Arsalan jodia,2229.0,DrNote,4,15
1920-000838,18/10/2019,1659,Arsalan jodia,-25000.0,Receipt,1,15
1920-000844,19/10/2019,1659,Arsalan jodia,63158.4,Invoice,4,15
1920-000863,23/10/2019,1659,Arsalan jodia,49536.0,Invoice,4,15
1920-000864,23/10/2019,1659,Arsalan jodia,36000.0,Invoice,4,15
1920-000867,23/10/2019,1659,Arsalan jodia,68400.0,Invoice,4,15
1920-000898,24/10/2019,1659,Arsalan jodia,53779.2,Invoice,4,15
CDN1920-000063,24/10/2019,1659,Arsalan jodia,20000.0,DrNote,4,15
CDN1920-000064,24/10/2019,1659,Arsalan jodia,30000.0,DrNote,4,15
CCN1920-000206,26/10/2019,1659,Arsalan jodia,-16460.0,CrNote,4,15
1920-000928,29/10/2019,1659,Arsalan jodia,-75600.0,Receipt,1,15
1920-000929,29/10/2019,1659,Arsalan jodia,-75600.0,Receipt,1,15
CCN1920-000233,31/10/2019,1659,Arsalan jodia,-223200.0,CrNote,4,15
1920-000975,01/11/2019,1659,Arsalan jodia,-72576.0,Receipt,1,15
1920-000975,01/11/2019,1659,Arsalan jodia,32400.0,Invoice,4,15
1920-001002,01/11/2019,1659,Arsalan jodia,-30000.0,Receipt,1,15
1920-001003,01/11/2019,1659,Arsalan jodia,-126000.0,Receipt,1,15
1920-001008,01/11/2019,1659,Arsalan jodia,-55000.0,Receipt,1,15
1920-001009,01/11/2019,1659,Arsalan jodia,-20000.0,Receipt,1,15
1920-000993,05/11/2019,1659,Arsalan jodia,68855.04,Invoice,4,15
CCN1920-000251,05/11/2019,1659,Arsalan jodia,-145000.0,CrNote,4,15
1920-001074,07/11/2019,1659,Arsalan jodia,-58000.0,Receipt,1,15
1920-001071,08/11/2019,1659,Arsalan jodia,-40000.0,Receipt,1,15
1920-001066,12/11/2019,1659,Arsalan jodia,63158.4,Invoice,4,15
1920-001080,13/11/2019,1659,Arsalan jodia,68400.0,Invoice,4,15
1920-001114,13/11/2019,1659,Arsalan jodia,-20000.0,Receipt,1,15
1920-001096,15/11/2019,1659,Arsalan jodia,65452.8,Invoice,4,15
1920-001101,15/11/2019,1659,Arsalan jodia,50688.0,Invoice,4,15
1920-001136,19/11/2019,1659,Arsalan jodia,103701.6,Invoice,4,15
1920-001137,19/11/2019,1659,Arsalan jodia,68400.0,Invoice,4,15
1920-001172,21/11/2019,1659,Arsalan jodia,-72577.0,Receipt,1,15
1920-001173,22/11/2019,1659,Arsalan jodia,64504.8,Invoice,4,15
1920-001212,26/11/2019,1659,Arsalan jodia,85020.0,Invoice,4,15
1920-001213,26/11/2019,1659,Arsalan jodia,9504.0,Invoice,4,15
1920-001214,26/11/2019,1659,Arsalan jodia,30000.0,Invoice,4,15
1920-001217,26/11/2019,1659,Arsalan jodia,-50000.0,Receipt,1,15
1920-001221,26/11/2019,1659,Arsalan jodia,76032.0,Invoice,4,15
1920-001213,27/11/2019,1659,Arsalan jodia,-8000.0,Receipt,1,15
1920-001247,28/11/2019,1659,Arsalan jodia,-24920.0,Receipt,1,15
1920-001248,28/11/2019,1659,Arsalan jodia,-15000.0,Receipt,1,15
1920-001249,28/11/2019,1659,Arsalan jodia,-41528.0,Receipt,1,15
CDN1920-000088,28/11/2019,1659,Arsalan jodia,8000.0,DrNote,4,15
1920-001275,30/11/2019,1659,Arsalan jodia,68400.0,Invoice,4,15
CCN1920-000286,30/11/2019,1659,Arsalan jodia,-270620.0,CrNote,4,15
1920-001291,02/12/2019,1659,Arsalan jodia,62424.0,Invoice,4,15
1920-001292,02/12/2019,1659,Arsalan jodia,141240.0,Invoice,4,15
1920-001295,02/12/2019,1659,Arsalan jodia,21864.96,Invoice,4,15
1920-001320,05/12/2019,1659,Arsalan jodia,-75600.0,Receipt,1,15
CDN1920-000089,05/12/2019,1659,Arsalan jodia,50000.0,DrNote,4,15
CCN1920-000324,06/12/2019,1659,Arsalan jodia,-8000.0,CrNote,4,15
CCN1920-000309,07/12/2019,1659,Arsalan jodia,-50000.0,CrNote,4,15
1920-001366,09/12/2019,1659,Arsalan jodia,-60000.0,Receipt,1,15
1920-001369,09/12/2019,1659,Arsalan jodia,177840.0,Invoice,4,15
1920-001464,09/12/2019,1659,Arsalan jodia,-50000.0,Receipt,1,15
1920-001407,12/12/2019,1659,Arsalan jodia,68400.0,Invoice,4,15
1920-001421,13/12/2019,1659,Arsalan jodia,92424.0,Invoice,4,15
1920-001432,13/12/2019,1659,Arsalan jodia,-87500.0,Receipt,1,15
1920-001428,14/12/2019,1659,Arsalan jodia,24969.6,Invoice,4,15
1920-001429,14/12/2019,1659,Arsalan jodia,20808.0,Invoice,4,15
1920-001430,14/12/2019,1659,Arsalan jodia,22200.0,Invoice,4,15
1920-001433,14/12/2019,1659,Arsalan jodia,-20000.0,Receipt,1,15
CCN1920-000322,15/12/2019,1659,Arsalan jodia,-118066.0,CrNote,4,15
CCN1920-000356,18/12/2019,1659,Arsalan jodia,-12200.0,CrNote,4,15
1920-001478,19/12/2019,1659,Arsalan jodia,68400.0,Invoice,4,15
1920-001502,19/12/2019,1659,Arsalan jodia,-250000.0,Receipt,1,15
CCN1920-000326,19/12/2019,1659,Arsalan jodia,-24672.0,CrNote,4,15
CCN1920-000327,20/12/2019,1659,Arsalan jodia,-86295.0,CrNote,4,15
1920-001511,21/12/2019,1659,Arsalan jodia,20808.0,Invoice,4,15
1920-001512,21/12/2019,1659,Arsalan jodia,118483.2,Invoice,4,15
1920-001540,24/12/2019,1659,Arsalan jodia,68400.0,Invoice,4,15
1920-001546,24/12/2019,1659,Arsalan jodia,-35000.0,Receipt,1,15
1920-001557,24/12/2019,1659,Arsalan jodia,-15000.0,Receipt,1,15
1920-001572,26/12/2019,1659,Arsalan jodia,-27500.0,Receipt,1,15
1920-001562,27/12/2019,1659,Arsalan jodia,62424.0,Invoice,4,15
1920-001576,28/12/2019,1659,Arsalan jodia,30412.8,Invoice,4,15
1920-001577,28/12/2019,1659,Arsalan jodia,66600.0,Invoice,4,15
1920-001573,30/12/2019,1659,Arsalan jodia,-72576.0,Receipt,1,15
1920-001632,30/12/2019,1659,Arsalan jodia,-50000.0,Receipt,1,15
1920-001637,31/12/2019,1659,Arsalan jodia,-50000.0,Receipt,1,15
1920-001658,03/01/2020,1659,Arsalan jodia,111000.0,Invoice,4,15
1920-001709,06/01/2020,1659,Arsalan jodia,-90000.0,Receipt,1,15
1920-001678,07/01/2020,1659,Arsalan jodia,62424.0,Invoice,4,15
1920-001684,08/01/2020,1659,Arsalan jodia,59558.4,Invoice,4,15
1920-001685,08/01/2020,1659,Arsalan jodia,64125.0,Invoice,4,15
1920-001686,08/01/2020,1659,Arsalan jodia,16800.0,Invoice,4,15
1920-001733,08/01/2020,1659,Arsalan jodia,-15000.0,Receipt,1,15
CDN1920-000105,08/01/2020,1659,Arsalan jodia,15000.0,DrNote,4,15
1920-001695,09/01/2020,1659,Arsalan jodia,66600.0,Invoice,4,15
1920-001696,09/01/2020,1659,Arsalan jodia,95040.0,Invoice,4,15
1920-001828,09/01/2020,1659,Arsalan jodia,-60000.0,Receipt,1,15
1920-001714,11/01/2020,1659,Arsalan jodia,245580.0,Invoice,4,15
1920-001769,14/01/2020,1659,Arsalan jodia,-75600.0,Receipt,1,15
1920-001759,15/01/2020,1659,Arsalan jodia,62424.0,Invoice,4,15
CCN1920-000416,15/01/2020,1659,Arsalan jodia,-303870.0,CrNote,4,15
1920-001782,17/01/2020,1659,Arsalan jodia,88800.0,Invoice,4,15
1920-001785,17/01/2020,1659,Arsalan jodia,24420.0,Invoice,4,15
1920-001817,17/01/2020,1659,Arsalan jodia,-69120.0,Receipt,1,15
1920-001824,17/01/2020,1659,Arsalan jodia,-20000.0,Receipt,1,15
1920-001825,17/01/2020,1659,Arsalan jodia,-50000.0,Receipt,1,15
1920-001823,21/01/2020,1659,Arsalan jodia,46620.0,Invoice,4,15
1920-001824,21/01/2020,1659,Arsalan jodia,95040.0,Invoice,4,15
1920-001825,21/01/2020,1659,Arsalan jodia,71280.0,Invoice,4,15
1920-001876,21/01/2020,1659,Arsalan jodia,-60000.0,Receipt,1,15
1920-001836,22/01/2020,1659,Arsalan jodia,112500.0,Invoice,4,15
CDN1920-000121,22/01/2020,1659,Arsalan jodia,20000.0,DrNote,4,15
1920-001896,23/01/2020,1659,Arsalan jodia,-20000.0,Receipt,1,15
CCN1920-000421,23/01/2020,1659,Arsalan jodia,-116500.0,CrNote,4,15
1920-001859,24/01/2020,1659,Arsalan jodia,17600.0,Invoice,4,15
1920-001860,24/01/2020,1659,Arsalan jodia,190080.0,Invoice,4,15
1920-001907,24/01/2020,1659,Arsalan jodia,-300000.0,Receipt,1,15
1920-001871,25/01/2020,1659,Arsalan jodia,62424.0,Invoice,4,15
1920-001882,25/01/2020,1659,Arsalan jodia,16700.0,Invoice,4,15
1920-001960,30/01/2020,1659,Arsalan jodia,9000.0,Invoice,4,15
1920-001961,30/01/2020,1659,Arsalan jodia,12750.0,Invoice,4,15
1920-001964,31/01/2020,1659,Arsalan jodia,74250.0,Invoice,4,15
CCN1920-000435,31/01/2020,1659,Arsalan jodia,-5000.0,CrNote,4,15
CCN1920-000437,31/01/2020,1659,Arsalan jodia,-387500.0,CrNote,4,15
CDN1920-000125,31/01/2020,1659,Arsalan jodia,25000.0,DrNote,4,15
1920-002005,04/02/2020,1659,Arsalan jodia,62424.0,Invoice,4,15
1920-002019,06/02/2020,1659,Arsalan jodia,22200.0,Invoice,4,15
1920-002020,06/02/2020,1659,Arsalan jodia,47520.0,Invoice,4,15
1920-002025,06/02/2020,1659,Arsalan jodia,9300.0,Invoice,4,15
1920-002068,06/02/2020,1659,Arsalan jodia,127500.0,Invoice,4,15
1920-002054,08/02/2020,1659,Arsalan jodia,111000.0,Invoice,4,15
1920-002080,11/02/2020,1659,Arsalan jodia,22200.0,Invoice,4,15
1920-002081,11/02/2020,1659,Arsalan jodia,47700.0,Invoice,4,15
1920-002139,17/02/2020,1659,Arsalan jodia,18000.0,Invoice,4,15
1920-002140,17/02/2020,1659,Arsalan jodia,48000.0,Invoice,4,15
1920-002141,17/02/2020,1659,Arsalan jodia,71280.0,Invoice,4,15
1920-002202,18/02/2020,1659,Arsalan jodia,-73500.0,Receipt,1,15
1920-002206,18/02/2020,1659,Arsalan jodia,-50160.0,Receipt,1,15
1920-002207,18/02/2020,1659,Arsalan jodia,-20000.0,Receipt,1,15
1920-002212,18/02/2020,1659,Arsalan jodia,-50000.0,Receipt,1,15
1920-002151,20/02/2020,1659,Arsalan jodia,62424.0,Invoice,4,15
1920-002169,21/02/2020,1659,Arsalan jodia,126000.0,Invoice,4,15
CCN1920-000487,21/02/2020,1659,Arsalan jodia,-22250.0,CrNote,4,15
CCN1920-000489,21/02/2020,1659,Arsalan jodia,-22251.0,CrNote,4,15
1920-002186,24/02/2020,1659,Arsalan jodia,62424.0,Invoice,4,15
1920-002280,24/02/2020,1659,Arsalan jodia,-6340.0,Receipt,1,15
1920-002187,25/02/2020,1659,Arsalan jodia,104400.0,Invoice,4,15
1920-002188,25/02/2020,1659,Arsalan jodia,72000.0,Invoice,4,15
1920-002273,25/02/2020,1659,Arsalan jodia,-217728.0,Receipt,1,15
CDN1920-000144,26/02/2020,1659,Arsalan jodia,6340.0,DrNote,4,15
1920-002220,29/02/2020,1659,Arsalan jodia,190224.0,Invoice,4,15
CCN1920-000499,29/02/2020,1659,Arsalan jodia,-512692.0,CrNote,4,15
CCN1920-000515,29/02/2020,1659,Arsalan jodia,-5000.0,CrNote,4,15
1920-002365,02/03/2020,1659,Arsalan jodia,-6340.0,Receipt,1,15
1920-002360,03/03/2020,1659,Arsalan jodia,-350000.0,Receipt,1,15
1920-002245,04/03/2020,1659,Arsalan jodia,90000.0,Invoice,4,15
1920-002263,06/03/2020,1659,Arsalan jodia,62424.0,Invoice,4,15
CCN1920-000552,06/03/2020,1659,Arsalan jodia,-201750.0,CrNote,4,15
1920-002277,07/03/2020,1659,Arsalan jodia,82800.0,Invoice,4,15
1920-002289,09/03/2020,1659,Arsalan jodia,22616.0,Invoice,4,15
1920-002290,09/03/2020,1659,Arsalan jodia,112500.0,Invoice,4,15
1920-002417,09/03/2020,1659,Arsalan jodia,-80000.0,Receipt,1,15
CCN1920-000527,11/03/2020,1659,Arsalan jodia,-100421.0,CrNote,4,15
1920-002318,12/03/2020,1659,Arsalan jodia,173724.0,Invoice,4,15
1920-002319,12/03/2020,1659,Arsalan jodia,20808.0,Invoice,4,15
CCN1920-000538,12/03/2020,1659,Arsalan jodia,-22016.0,CrNote,4,15
1920-002323,13/03/2020,1659,Arsalan jodia,43200.0,Invoice,4,15
1920-002324,13/03/2020,1659,Arsalan jodia,1800.0,Invoice,4,15
1920-002325,13/03/2020,1659,Arsalan jodia,56250.0,Invoice,4,15
1920-002344,14/03/2020,1659,Arsalan jodia,112500.0,Invoice,4,15
1920-002470,14/03/2020,1659,Arsalan jodia,-100000.0,Receipt,1,15
1920-002345,16/03/2020,1659,Arsalan jodia,20808.0,Invoice,4,15
1920-002346,16/03/2020,1659,Arsalan jodia,41616.0,Invoice,4,15
1920-002347,16/03/2020,1659,Arsalan jodia,120000.0,Invoice,4,15
1920-002348,16/03/2020,1659,Arsalan jodia,112500.0,Invoice,4,15
1920-002355,17/03/2020,1659,Arsalan jodia,43200.0,Invoice,4,15
1920-002357,17/03/2020,1659,Arsalan jodia,56250.0,Invoice,4,15
1920-002522,17/03/2020,1659,Arsalan jodia,-76970.0,Receipt,1,15
1920-002367,18/03/2020,1659,Arsalan jodia,62424.0,Invoice,4,15
1920-002401,20/03/2020,1659,Arsalan jodia,45000.0,Invoice,4,15
CCN1920-000579,21/03/2020,1659,Arsalan jodia,-5000.0,CrNote,4,15
CCN1920-000604,31/03/2020,1659,Arsalan jodia,-321720.0,CrNote,4,15
1920-002424,02/04/2020,1659,Arsalan jodia,112200.0,Invoice,4,15
1920-002597,02/04/2020,1659,Arsalan jodia,-87500.0,Receipt,1,15
1920-002598,02/04/2020,1659,Arsalan jodia,-232500.0,Receipt,1,15
1920-002431,04/04/2020,1659,Arsalan jodia,96840.0,Invoice,4,15
1920-002450,07/04/2020,1659,Arsalan jodia,119044.8,Invoice,4,15
1920-002620,08/04/2020,1659,Arsalan jodia,-200000.0,Receipt,1,15
1920-002753,11/04/2020,1659,Arsalan jodia,-110000.0,Receipt,1,15
CCN1920-000645,11/04/2020,1659,Arsalan jodia,-17488.0,CrNote,4,15
1920-002846,13/04/2020,1659,Arsalan jodia,-35000.0,Receipt,1,15
1920-002487,14/04/2020,1659,Arsalan jodia,99088.0,Invoice,4,15
1920-002488,14/04/2020,1659,Arsalan jodia,50688.0,Invoice,4,15
CCN1920-000805,15/04/2020,1659,Arsalan jodia,-88000.0,CrNote,4,15
1920-002680,16/04/2020,1659,Arsalan jodia,-50000.0,Receipt,1,15
1920-002683,17/04/2020,1659,Arsalan jodia,-50000.0,Receipt,1,15
1920-002519,18/04/2020,1659,Arsalan jodia,62424.0,Invoice,4,15
1920-002686,18/04/2020,1659,Arsalan jodia,-198000.0,Receipt,1,15
1920-002531,21/04/2020,1659,Arsalan jodia,62424.0,Invoice,4,15
1920-002727,21/04/2020,1659,Arsalan jodia,-44000.0,Receipt,1,15
1920-002547,22/04/2020,1659,Arsalan jodia,21120.0,Invoice,4,15
1920-002557,23/04/2020,1659,Arsalan jodia,59400.0,Invoice,4,15
1920-002558,23/04/2020,1659,Arsalan jodia,50600.0,Invoice,4,15
1920-002565,24/04/2020,1659,Arsalan jodia,110000.0,Invoice,4,15
1920-002774,24/04/2020,1659,Arsalan jodia,-100000.0,Receipt,1,15
1920-002573,25/04/2020,1659,Arsalan jodia,64800.0,Invoice,4,15
1920-002574,25/04/2020,1659,Arsalan jodia,88704.0,Invoice,4,15
1920-002581,25/04/2020,1659,Arsalan jodia,59400.0,Invoice,4,15
1920-002582,25/04/2020,1659,Arsalan jodia,50600.0,Invoice,4,15
1920-002814,28/04/2020,1659,Arsalan jodia,-150000.0,Receipt,1,15
CCN1920-000678,28/04/2020,1659,Arsalan jodia,-3987.0,CrNote,4,15
1920-002612,29/04/2020,1659,Arsalan jodia,154000.0,Invoice,4,15
1920-002840,29/04/2020,1659,Arsalan jodia,-30000.0,Receipt,1,15
1920-002622,30/04/2020,1659,Arsalan jodia,50688.0,Invoice,4,15
1920-002623,30/04/2020,1659,Arsalan jodia,228096.0,Invoice,4,15
CCN1920-000696,30/04/2020,1659,Arsalan jodia,-269418.0,CrNote,4,15
1920-002634,02/05/2020,1659,Arsalan jodia,135000.0,Invoice,4,15
1920-002683,07/05/2020,1659,Arsalan jodia,15400.0,Invoice,4,15
1920-002684,07/05/2020,1659,Arsalan jodia,110000.0,Invoice,4,15
1920-002875,07/05/2020,1659,Arsalan jodia,-15000.0,Receipt,1,15
1920-002869,08/05/2020,1659,Arsalan jodia,-100000.0,Receipt,1,15
1920-002886,08/05/2020,1659,Arsalan jodia,-52000.0,Receipt,1,15
1920-002710,09/05/2020,1659,Arsalan jodia,126960.0,Invoice,4,15
1920-002899,09/05/2020,1659,Arsalan jodia,-150000.0,Receipt,1,15
CCN1920-000684,10/05/2020,1659,Arsalan jodia,-20979.0,CrNote,4,15
1920-002887,11/05/2020,1659,Arsalan jodia,-30000.0,Receipt,1,15
1920-002908,11/05/2020,1659,Arsalan jodia,-154410.0,Receipt,1,15
1920-002749,12/05/2020,1659,Arsalan jodia,11040.0,Invoice,4,15
1920-002750,12/05/2020,1659,Arsalan jodia,129720.0,Invoice,4,15
1920-002800,19/05/2020,1659,Arsalan jodia,16646.4,Invoice,4,15
1920-002801,19/05/2020,1659,Arsalan jodia,70500.0,Invoice,4,15
1920-002802,19/05/2020,1659,Arsalan jodia,11750.4,Invoice,4,15
1920-002807,19/05/2020,1659,Arsalan jodia,14565.6,Invoice,4,15
CCN1920-000705,21/05/2020,1659,Arsalan jodia,-4537.0,CrNote,4,15
1920-002818,28/05/2020,1659,Arsalan jodia,11280.0,Invoice,4,15
1920-002819,28/05/2020,1659,Arsalan jodia,164736.0,Invoice,4,15
1920-002820,28/05/2020,1659,Arsalan jodia,24969.6,Invoice,4,15
1920-002987,28/05/2020,1659,Arsalan jodia,-130000.0,Receipt,1,15
1920-002822,29/05/2020,1659,Arsalan jodia,104040.0,Invoice,4,15
1920-002830,30/05/2020,1659,Arsalan jodia,43200.0,Invoice,4,15
1920-002831,30/05/2020,1659,Arsalan jodia,68666.4,Invoice,4,15
CCN1920-000747,31/05/2020,1659,Arsalan jodia,-276784.0,CrNote,4,15
1920-003020,02/06/2020,1659,Arsalan jodia,-50000.0,Receipt,1,15
1920-002857,05/06/2020,1659,Arsalan jodia,30412.8,Invoice,4,15
1920-002863,05/06/2020,1659,Arsalan jodia,9574.4,Invoice,4,15
1920-003081,05/06/2020,1659,Arsalan jodia,-25000.0,Receipt,1,15
1920-002882,08/06/2020,1659,Arsalan jodia,44352.0,Invoice,4,15
1920-003063,08/06/2020,1659,Arsalan jodia,-60000.0,Receipt,1,15
1920-002915,11/06/2020,1659,Arsalan jodia,98700.0,Invoice,4,15
1920-002916,11/06/2020,1659,Arsalan jodia,139392.0,Invoice,4,15
CCN1920-000794,13/06/2020,1659,Arsalan jodia,-15895.0,CrNote,4,15
1920-003125,15/06/2020,1659,Arsalan jodia,-1250.0,Receipt,1,15
1920-003133,17/06/2020,1659,Arsalan jodia,-50000.0,Receipt,1,15
1920-003134,17/06/2020,1659,Arsalan jodia,-22500.0,Receipt,1,15
1920-003135,17/06/2020,1659,Arsalan jodia,-18750.0,Receipt,1,15
1920-003151,17/06/2020,1659,Arsalan jodia,-30000.0,Receipt,1,15
1920-003158,17/06/2020,1659,Arsalan jodia,-40000.0,Receipt,1,15
1920-002965,18/06/2020,1659,Arsalan jodia,70500.0,Invoice,4,15
1920-002972,18/06/2020,1659,Arsalan jodia,12600.0,Invoice,4,15
CCN1920-000787,27/06/2020,1659,Arsalan jodia,-1838.0,CrNote,4,15
CCN1920-000795,30/06/2020,1659,Arsalan jodia,-2929.0,CrNote,4,15
CCN1920-000801,30/06/2020,1659,Arsalan jodia,-179754.0,CrNote,4,15
2021-000006,01/07/2020,1659,Arsalan jodia,-35000.0,Receipt,1,15
2021-000007,01/07/2020,1659,Arsalan jodia,-40000.0,Receipt,1,15
2021-000005,02/07/2020,1659,Arsalan jodia,112800.0,Invoice,4,15
2021-000006,02/07/2020,1659,Arsalan jodia,35200.0,Invoice,4,15
2021-000023,06/07/2020,1659,Arsalan jodia,8800.0,Invoice,4,15
2021-000024,06/07/2020,1659,Arsalan jodia,57200.0,Invoice,4,15
2021-000074,08/07/2020,1659,Arsalan jodia,-60000.0,Receipt,1,15
2021-000035,09/07/2020,1659,Arsalan jodia,101120.0,Invoice,4,15
CCN2021-000010,09/07/2020,1659,Arsalan jodia,-22734.0,CrNote,4,15
CCN2021-000011,09/07/2020,1659,Arsalan jodia,-121000.0,CrNote,4,15
2021-000075,10/07/2020,1659,Arsalan jodia,-20000.0,Receipt,1,15
2021-000086,10/07/2020,1659,Arsalan jodia,-80500.0,Receipt,1,15
2021-000071,14/07/2020,1659,Arsalan jodia,51876.0,Invoice,4,15
CCN2021-000037,15/07/2020,1659,Arsalan jodia,-16740.0,CrNote,4,15
CCN2021-000038,18/07/2020,1659,Arsalan jodia,-87340.0,CrNote,4,15
2021-000119,20/07/2020,1659,Arsalan jodia,115200.0,Invoice,4,15
2021-000134,20/07/2020,1659,Arsalan jodia,-31600.0,Receipt,1,15
2021-000135,20/07/2020,1659,Arsalan jodia,-34200.0,Receipt,1,15
2021-000150,22/07/2020,1659,Arsalan jodia,166608.0,Invoice,4,15
CCN2021-000040,22/07/2020,1659,Arsalan jodia,-167200.0,CrNote,4,15
2021-000190,27/07/2020,1659,Arsalan jodia,232848.0,Invoice,4,15
2021-000214,27/07/2020,1659,Arsalan jodia,-34200.0,Receipt,1,15
2021-000275,27/07/2020,1659,Arsalan jodia,-45000.0,Receipt,1,15
2021-000268,29/07/2020,1659,Arsalan jodia,-50000.0,Receipt,1,15
CCN2021-000056,30/07/2020,1659,Arsalan jodia,-2797.0,CrNote,4,15
CCN2021-000064,30/07/2020,1659,Arsalan jodia,-417068.0,CrNote,4,15
CCN2021-000065,04/08/2020,1659,Arsalan jodia,-77000.0,CrNote,4,15
2021-000223,06/08/2020,1659,Arsalan jodia,22500.0,Invoice,4,15
2021-000245,10/08/2020,1659,Arsalan jodia,45600.0,Invoice,4,15
2021-000250,10/08/2020,1659,Arsalan jodia,66000.0,Invoice,4,15
2021-000251,11/08/2020,1659,Arsalan jodia,139392.0,Invoice,4,15
2021-000256,12/08/2020,1659,Arsalan jodia,17100.0,Invoice,4,15
CCN2021-000079,17/08/2020,1659,Arsalan jodia,-16848.0,CrNote,4,15
2021-000296,18/08/2020,1659,Arsalan jodia,47520.0,Invoice,4,15
2021-000297,18/08/2020,1659,Arsalan jodia,17100.0,Invoice,4,15
2021-000298,18/08/2020,1659,Arsalan jodia,29376.0,Invoice,4,15
2021-000299,18/08/2020,1659,Arsalan jodia,88128.0,Invoice,4,15
2021-000433,18/08/2020,1659,Arsalan jodia,-39740.0,Receipt,1,15
2021-000434,18/08/2020,1659,Arsalan jodia,-31625.0,Receipt,1,15
CCN2021-000101,18/08/2020,1659,Arsalan jodia,-3390.0,CrNote,4,15
CCN2021-000127,18/08/2020,1659,Arsalan jodia,-928.0,CrNote,4,15
2021-000308,19/08/2020,1659,Arsalan jodia,88128.0,Invoice,4,15
2021-000357,31/08/2020,1659,Arsalan jodia,14866.5,Invoice,4,15
CCN2021-000159,31/08/2020,1659,Arsalan jodia,-3527.0,CrNote,4,15
CCN2021-000170,31/08/2020,1659,Arsalan jodia,-58000.0,CrNote,4,15
2021-000613,09/09/2020,1659,Arsalan jodia,-150000.0,Receipt,1,15
CCN2021-000179,11/09/2020,1659,Arsalan jodia,-15464.0,CrNote,4,15
2021-000498,12/09/2020,1659,Arsalan jodia,209412.0,Invoice,4,15
2021-000534,16/09/2020,1659,Arsalan jodia,140800.0,Invoice,4,15
CCN2021-000217,17/09/2020,1659,Arsalan jodia,-59976.0,CrNote,4,15
2021-000637,23/09/2020,1659,Arsalan jodia,34200.0,Invoice,4,15
2021-000638,23/09/2020,1659,Arsalan jodia,68040.8,Invoice,4,15
2021-000784,24/09/2020,1659,Arsalan jodia,-200500.0,Receipt,1,15
2021-000786,25/09/2020,1659,Arsalan jodia,-400000.0,Receipt,1,15
2021-000693,26/09/2020,1659,Arsalan jodia,189000.0,Invoice,4,15
CCN2021-000241,26/09/2020,1659,Arsalan jodia,-842347.0,CrNote,4,15
CCN2021-000246,26/09/2020,1659,Arsalan jodia,-2752.0,CrNote,4,15
2021-000706,29/09/2020,1659,Arsalan jodia,58500.0,Invoice,4,15
2021-000707,29/09/2020,1659,Arsalan jodia,164736.0,Invoice,4,15
2021-000741,30/09/2020,1659,Arsalan jodia,93600.0,Invoice,4,15
2021-000731,03/10/2020,1659,Arsalan jodia,77000.0,Invoice,4,15
2021-000733,03/10/2020,1659,Arsalan jodia,20808.0,Invoice,4,15
2021-000776,06/10/2020,1659,Arsalan jodia,117000.0,Invoice,4,15
CCN2021-000284,08/10/2020,1659,Arsalan jodia,-51408.0,CrNote,4,15
2021-000794,10/10/2020,1659,Arsalan jodia,93600.0,Invoice,4,15
2021-000795,10/10/2020,1659,Arsalan jodia,22800.0,Invoice,4,15
2021-000832,13/10/2020,1659,Arsalan jodia,256608.0,Invoice,4,15
2021-000889,17/10/2020,1659,Arsalan jodia,58308.0,Invoice,4,15
2021-000890,17/10/2020,1659,Arsalan jodia,36000.0,Invoice,4,15
CCN2021-000311,17/10/2020,1659,Arsalan jodia,-15576.0,CrNote,4,15
2021-000924,20/10/2020,1659,Arsalan jodia,67320.0,Invoice,4,15
2021-001099,20/10/2020,1659,Arsalan jodia,-140000.0,Receipt,1,15
CCN2021-000332,21/10/2020,1659,Arsalan jodia,-2665.0,CrNote,4,15
