Transaction Date,Supplier Title,Supplier Category,Project Title,Currency Title,Type Title,Godown Title,Category Title,Class Title,Brand Title,Item Title,Unit Title,Item Description,Quantity,Rate,Gross Amount,SalesTax Amount,Net Amount
1/26/2019,F&A International,PACKING MATERIAL,None,PAK Rupee,mingalz,Factory Warehouse,cartons,mingalz,packing material,Funchies MC1 Carton (dimension 540 x 457 x 406mm),pcs,funchies mc1 cartton 1500pcs,1400.0,82.0,114800.0,19516.0,134316.0
1/28/2019,Urban Packages,PACKING MATERIAL,None,PAK Rupee,cracker,Factory Warehouse,bag,cracker,packing material,cracker 1kg PP bag,kg,racker 1kg empty,305.7,295.0,90181.5,0.0,90181.5
1/28/2019,REDA Industrial chemical,RAW MATERIAL,None,PAK Rupee,yeastExtract,Factory Warehouse,milkAndProteins,seasoning,raw material,Bionis YE NS,kg,yeast extract 63bags bionis YE NS,1260.0,1171.0,1475460.0,250828.2,1726288.2
1/29/2019,Al Habib Masala,RAW MATERIAL,None,PAK Rupee,powderGinger,Factory Warehouse,vegetable powder,seasoning,raw material,ginger powder (Sounth),kg,sounth powder 500kg,500.0,200.0,100000.0,0.0,100000.0
1/29/2019,Al Habib Masala,RAW MATERIAL,None,PAK Rupee,riceflour,Factory Warehouse,flour,mingalz,raw material,Rice Flour,kg,rice flour 800kg,800.0,60.0,48000.0,0.0,48000.0
1/29/2019,Khizer Printers,PACKING MATERIAL,None,PAK Rupee,soup & ckp,Factory Warehouse,displayBox,soup & ckp,packing material,Display Box Chicken powder 100gm (150x165x130mm),pcs,cp 100 gm box,2500.0,15.35,38375.0,0.0,38375.0
1/29/2019,Khizer Printers,PACKING MATERIAL,None,PAK Rupee,soup & ckp,Factory Warehouse,displayBox,soup & ckp,packing material,Display Box Soups (150x130x165mm),pcs,soup disply box 2200pcs,2200.0,15.35,33770.0,0.0,33770.0
1/30/2019,Al-Ameen Salt,RAW MATERIAL,None,PAK Rupee,salt,Factory Warehouse,foodChem,seasoning,raw material,salt,kg,salt 100bags,5000.0,10.0,50000.0,0.0,50000.0
1/30/2019,Khamissa International,RAW MATERIAL,None,PAK Rupee,proteinSodiumCaseinate,Factory Warehouse,milkAndProteins,whipCream,raw material,sodium Cassienate,kg,casinate 02 bags,40.0,2200.0,88000.0,0.0,88000.0
1/30/2019,Vendor cash partys,SERVICES,None,PAK Rupee,acid tartaric,Factory Warehouse,foodChem,seasoning,raw material,Tartaric Acid,kg,dl tretraic acid 04bags,100.0,292.0,29200.0,0.0,29200.0
1/30/2019,Flavor M.A.J Flavor,RAW MATERIAL,None,PAK Rupee,chickenOil,Factory Warehouse,Flavors,seasoning,raw material,Chicken Flavor k-0304153,kg,chicken flavor 75kg,75.0,4900.0,367500.0,0.0,367500.0
1/30/2019,A one Packages Cartons,PACKING MATERIAL,None,PAK Rupee,soup & ckp,Factory Warehouse,cartons,soup & ckp,packing material,Dashi MC1 1kg cracker Carton (dimension 410x325x355 mm),pcs,dashi cracker 1kg ctn 2564,5019.0,68.0,341292.0,58019.64,399311.64
1/30/2019,Vendor cash partys,SERVICES,None,PAK Rupee,powderSkimmedMilk,Factory Warehouse,milkAndProteins,chocolate,raw material,Skimmed Milk Powder,kg,milk powder 20kg,20.0,715.0,14300.0,0.0,14300.0
2/1/2019,Chemicalwala Corp. Jodia,RAW MATERIAL,None,PAK Rupee,acid citric,Factory Warehouse,foodChem,seasoning,raw material,CITRIC ACID,kg,citric acid 02bags,50.0,147.0,7350.0,0.0,7350.0
2/2/2019,Vendor cash partys,SERVICES,None,PAK Rupee,zeera whole,Factory Warehouse,dehydratedVegetables,raita,raw material,zeera whole,kg,zeera 01bag,30.0,800.0,24000.0,0.0,24000.0
2/4/2019,Al-Ameen Salt,RAW MATERIAL,None,PAK Rupee,salt,Factory Warehouse,foodChem,seasoning,raw material,salt,kg,salt 100bags,5000.0,10.0,50000.0,0.0,50000.0
2/6/2019,S.B.R & CO. Malt,SERVICES,None,PAK Rupee,maltExtractLiquid,Factory Warehouse,glucose & sugar,mingalz,raw material,Malt Extract,kg,malt 02 drum,600.0,235.0,141000.0,23970.0,164970.0
2/7/2019,Speciality Printers,PACKING MATERIAL,None,PAK Rupee,mingalz,Factory Warehouse,filmFlexiblePackaging,mingalz,packing material,purple 12gm roll,kg,choco bites 16gm 26 roll,367.69,450.0,165460.5,28128.29,193588.79
2/7/2019,Speciality Printers,PACKING MATERIAL,None,PAK Rupee,mingalz,Factory Warehouse,filmFlexiblePackaging,mingalz,packing material,yellow 12gm roll ,kg,choco crunch 16gm 26 roll,367.64,450.0,165438.0,28124.46,193562.46
2/7/2019,National chemical naeem,RAW MATERIAL,None,PAK Rupee,starchCorn,Factory Warehouse,flour,cracker,raw material,corn starch rafhan 034010,kg,rafan starch 50 bags,2500.0,81.0,202500.0,0.0,202500.0
2/7/2019,Mirpurkhas Sugar Mills ltd,RAW MATERIAL,None,PAK Rupee,sugar,Factory Warehouse,glucose & sugar,others,raw material,sugar refined pharma grade,kg,sUGAR FINA PHARMA GRADE,10000.0,59.0,590000.0,0.0,590000.0
2/9/2019,Atif Riaz (Rafhan Corn Starch),RAW MATERIAL,None,PAK Rupee,starchCorn,Factory Warehouse,flour,cracker,raw material,corn starch rafhan 034010,kg,rafan starch 50bags,2500.0,76.17,190418.0,0.0,190418.0
2/9/2019,Flavor M.A.J Flavor,RAW MATERIAL,None,PAK Rupee,tween60,Factory Warehouse,emulsifier,whipCream,raw material,Polysorbate 7462 ,kg,indian oil 04can,80.0,1100.0,88000.0,0.0,88000.0
2/11/2019,Khizer Printers,PACKING MATERIAL,None,PAK Rupee,mingalz,Factory Warehouse,displayBox,mingalz,packing material,chicken powder 80gm box,pcs,cp 80gm boc 10900pcs,10900.0,4.7,51230.0,0.0,51230.0
2/11/2019,Al Habib Masala,RAW MATERIAL,None,PAK Rupee,powderGarlic,Factory Warehouse,vegetable powder,seasoning,raw material,Garlic Powder Local,kg,garlic powder 600kg,600.0,200.0,120000.0,0.0,120000.0
2/11/2019,Atif Riaz (Rafhan Corn Starch),RAW MATERIAL,None,PAK Rupee,starchCorn,Factory Warehouse,flour,cracker,raw material,corn starch rafhan 034010,kg,Rafhan starch 600bags,30000.0,76.17,2285010.0,0.0,2285010.0
2/11/2019,Chemicalwala Corp. Jodia,RAW MATERIAL,None,PAK Rupee,acid malic,Factory Warehouse,foodChem,seasoning,raw material,Malic Acid,kg,malic acid 01 bag,25.0,310.0,7750.0,0.0,7750.0
2/12/2019,Hussain Can,PACKING MATERIAL,None,PAK Rupee,cakegel,Factory Warehouse,bucket,cakegel,packing material,Plastic 1kg bucket,pcs,cp 1kg bucket 2000pcs,3728.0,32.0,119296.0,0.0,119296.0
2/12/2019,Speciality Printers,PACKING MATERIAL,None,PAK Rupee,soup & ckp,Factory Warehouse,filmFlexiblePackaging,soup & ckp,packing material,chicken powder 100gm roll (new),kg,cp 100gm 45 roll,525.15,445.0,233691.75,39727.6,273419.35
2/12/2019,International Flavor & Fragrances Turkey,International Supplier,None,US Dollar,chickenIFF,Factory Warehouse,Flavors,seasoning,raw material,Chicken Flavor IFF,kg,chicken flavor iff 615kg ,615.0,17.82,10958.75,0.0,10958.75
2/12/2019,Qureshi Flour Mills,RAW MATERIAL,None,PAK Rupee,maidaHard,Factory Warehouse,flour,mingalz,raw material,Hard Maida,kg,MAIDA 60BAGS,3000.0,41.0,123000.0,0.0,123000.0
2/12/2019,Khizer Printers,PACKING MATERIAL,None,PAK Rupee,soup & ckp,Factory Warehouse,displayBox,soup & ckp,packing material,Display Box Chicken powder 100gm (150x165x130mm),pcs,CP 100GM BOX 4731PCS,4731.0,15.35,72620.85,0.0,72620.85
2/12/2019,Khizer Printers,PACKING MATERIAL,None,PAK Rupee,soup & ckp,Factory Warehouse,displayBox,soup & ckp,packing material,Display Box Soups (150x130x165mm),pcs,CP 100GM BOX 4731PCS  SOUP BOX 2150PCS,2150.0,15.35,33002.5,0.0,33002.5
2/14/2019,Al-Ameen Salt,RAW MATERIAL,None,PAK Rupee,salt,Factory Warehouse,foodChem,seasoning,raw material,salt,kg,salt 300 bags,15000.0,10.0,150000.0,0.0,150000.0
2/14/2019,Unity Foods Limited,RAW MATERIAL,None,PAK Rupee,HPKO,Factory Warehouse,Fat,whipCream,raw material,WILCOTE 360,kg,wilcote 360 50ctn,1000.0,212.0,212000.0,0.0,212000.0
2/15/2019,Bhaya food dip ,RAW MATERIAL,None,PAK Rupee,dipChocolate,Factory Warehouse,partiallyFinished,mingalz,raw material,dipChocolate,kg,chocolate 200 kg,200.0,140.0,28000.0,0.0,28000.0
2/15/2019,F&A International,PACKING MATERIAL,None,PAK Rupee,mingalz,Factory Warehouse,cartons,mingalz,packing material,Funchies MC1 Carton (dimension 540 x 457 x 406mm),pcs,FUNCHIES CARTON,1433.0,83.0,118939.0,20219.63,139158.63
2/15/2019,Ahmed Impex,GENERAL & CONSUMABLE,None,PAK Rupee,sio2,Factory Warehouse,foodChem,seasoning,raw material,Fumacel silica,kg,fumacel silica 360kg,360.0,375.0,135000.0,0.0,135000.0
2/16/2019,Urban Packages,PACKING MATERIAL,None,PAK Rupee,cracker,Factory Warehouse,bag,cracker,packing material,cracker 1kg PP bag,kg,cracker 1kg plastic bags 223kg,223.0,295.0,65785.0,0.0,65785.0
2/16/2019,Speciality Printers,PACKING MATERIAL,None,PAK Rupee,soup & ckp,Factory Warehouse,filmFlexiblePackaging,soup & ckp,packing material,chicken powder 100gm roll (new),kg,cp 100gm roll 42 pcs,473.6,445.0,210752.0,35827.84,246579.84
2/19/2019,Bhaya food dip ,RAW MATERIAL,None,PAK Rupee,dipStrawberry,Factory Warehouse,partiallyFinished,mingalz,raw material,dipStrawberry,kg,strawberry peast 01 drum,200.0,140.0,28000.0,0.0,28000.0
2/20/2019,Deer food industries,RAW MATERIAL,None,PAK Rupee,dipChocolate,Factory Warehouse,partiallyFinished,mingalz,raw material,dipChocolate,kg,dip chocolate 600kg,600.0,210.0,126000.0,23940.0,149940.0
2/20/2019,Urban Packages,PACKING MATERIAL,None,PAK Rupee,cracker,Factory Warehouse,bag,cracker,packing material,cracker 1kg PP bag,kg,cracker 1kg plastic bags 275.450,275.45,295.0,81257.75,0.0,81257.75
2/20/2019,Vendor cash partys,SERVICES,None,PAK Rupee,soup & ckp,Factory Warehouse,bag,soup & ckp,packing material,chicken powder 25kg bag pp bardana,pcs,bar dana 1800 pcs,1800.0,15.0,27000.0,0.0,27000.0
2/20/2019,Cherry PLastics ,GENERAL & CONSUMABLE,None,PAK Rupee,none,Factory Warehouse,General factory purchase,none,services,Plastic Crate P-11 25kg inner dimension (20.0x13.0x12.0),pcs,p-11 plastic crates 40pcs,40.0,570.0,22800.0,0.0,22800.0
2/21/2019,Foodlink,RAW MATERIAL,None,PAK Rupee,white,Factory Warehouse,food color,cracker,raw material,TITANIUM DIOXIDE,kg,TITANIUM DI OXIDE @510/KG ,100.0,510.0,51000.0,0.0,51000.0
2/21/2019,Chemicalwala Corp. Jodia,RAW MATERIAL,None,PAK Rupee,dextroseAnhydrouse,Factory Warehouse,glucose & sugar,seasoning,raw material,dextroseAnhydrouse,kg,dextrose 01 bag,25.0,130.0,3250.0,0.0,3250.0
2/21/2019,ZAM ZAM TRADERS JODIA,RAW MATERIAL,None,PAK Rupee,none,Factory Warehouse,seasoning,flour,finished goods,CITRIC ACID SPECIAL,kg,20bags ,500.0,259.6,129800.0,0.0,129800.0
2/22/2019,ANAS TRADERS JODIA,RAW MATERIAL,None,PAK Rupee,riceflour,Factory Warehouse,flour,mingalz,raw material,Rice Flour,kg,rice floure 05 bags,200.0,51.0,10200.0,0.0,10200.0
2/23/2019,Atif Riaz (Rafhan Corn Starch),RAW MATERIAL,None,PAK Rupee,starchCorn,Factory Warehouse,flour,cracker,raw material,corn starch rafhan 034010,kg,rafhan starch 600bags ,30000.0,76.17,2285010.0,0.0,2285010.0
2/23/2019,Klarg Exports,Local Supplier,None,PAK Rupee,maltodexterin,Factory Warehouse,glucose & sugar,seasoning,raw material,maltodextrin tyte&lyle,kg,maltodextrin 02 bags,50.0,256.0,12800.0,0.0,12800.0
2/23/2019,Bhaya food dip ,RAW MATERIAL,None,PAK Rupee,dipStrawberry,Factory Warehouse,partiallyFinished,mingalz,raw material,dipStrawberry,kg,strawberry 200kg,200.0,140.0,28000.0,0.0,28000.0
2/23/2019,Chemicalwala Corp. Jodia,RAW MATERIAL,None,PAK Rupee,vanillanMingalz,Factory Warehouse,Flavors,mingalz,raw material,Vanillin ,kg,vanillian flavor 25 kg,25.0,2450.0,61250.0,0.0,61250.0
2/23/2019,Iqbal Mairaj Deen,RAW MATERIAL,None,PAK Rupee,starchCorn,Factory Warehouse,flour,cracker,raw material,corn starch Brazil,kg,corn starch Brazil 04 bags,100.0,77.0,7700.0,0.0,7700.0
2/25/2019,Al Habib Masala,RAW MATERIAL,None,PAK Rupee,powderGarlic,Factory Warehouse,vegetable powder,seasoning,raw material,Garlic Powder Local,kg,garlic powder 320kg,320.0,200.0,64000.0,0.0,64000.0
2/25/2019,F&A International,PACKING MATERIAL,None,PAK Rupee,soup & ckp,Factory Warehouse,cartons,soup & ckp,packing material,Dashi MC2 1kg pouch Carton (dimension 415 x 340 x 176 mm),pcs,DASHI 1KG POUCH CARTON ,1544.0,76.5,118116.0,20079.72,138195.72
2/25/2019,Al Habib Masala,RAW MATERIAL,None,PAK Rupee,riceflour,Factory Warehouse,flour,mingalz,raw material,Rice Flour,kg,rice flour 480kg,480.0,60.0,28800.0,0.0,28800.0
2/25/2019,F&A International,PACKING MATERIAL,None,PAK Rupee,soup & ckp,Factory Warehouse,cartons,soup & ckp,packing material,Dashi MC3 bucket Carton (dimension 400 x 266 x 273.75 mm),pcs,dashi 1kg bucket carton with flaps ,1544.0,56.0,86464.0,14698.88,101162.88
2/26/2019,ANGEL YEAST EXTRACT CO. LTD,International Supplier,None,US Dollar,yeastExtract,Factory Warehouse,milkAndProteins,seasoning,raw material,INACTIVE DRIED YEAST,kg,yeast extract ,2820.0,4.35,12267.0,0.0,12267.0
2/26/2019,ANGEL YEAST EXTRACT CO. LTD,International Supplier,None,US Dollar,yeastExtract,Factory Warehouse,milkAndProteins,seasoning,raw material,INACTIVE DRIED YEAST,kg,yeast extract ,7180.0,4.35,31233.0,0.0,31233.0
2/27/2019,Chemicalwala Corp. Jodia,RAW MATERIAL,None,PAK Rupee,acid citric,Factory Warehouse,foodChem,seasoning,raw material,CITRIC ACID,kg,citric acid 2 bags,50.0,151.0,7550.0,0.0,7550.0
2/27/2019,ANAS TRADERS JODIA,RAW MATERIAL,None,PAK Rupee,riceflour,Factory Warehouse,flour,mingalz,raw material,Rice Flour,kg,rice flour 1000kg,1000.0,48.2,48200.0,0.0,48200.0
2/27/2019,Far Eastern Impex (pvt),RAW MATERIAL,None,PAK Rupee,vanillanMingalz,Factory Warehouse,Flavors,mingalz,raw material,Vanillin ,kg,vanillin 25kg,25.0,4000.0,100000.0,17000.0,117000.0
3/1/2019,Chemicalwala Corp. Jodia,RAW MATERIAL,None,PAK Rupee,iplusG,Factory Warehouse,foodChem,seasoning,raw material,I+G,kg,i+g 45 ctn,450.0,2960.0,1332000.0,0.0,1332000.0
3/2/2019,Bhaya food dip ,RAW MATERIAL,None,PAK Rupee,dipChocolate,Factory Warehouse,partiallyFinished,mingalz,raw material,dipChocolate,kg,dip chocolate 100kg,100.0,140.0,14000.0,0.0,14000.0
3/2/2019,Bhaya food dip ,RAW MATERIAL,None,PAK Rupee,dipStrawberry,Factory Warehouse,partiallyFinished,mingalz,raw material,dipStrawberry,kg,dip strawberry 300kg,300.0,140.0,42000.0,0.0,42000.0
3/4/2019,Deer food industries,RAW MATERIAL,None,PAK Rupee,dipChocolate,Factory Warehouse,partiallyFinished,mingalz,raw material,dipChocolate,kg,dip chocolate 600kg,600.0,210.0,126000.0,23940.0,149940.0
3/6/2019,JINAN QUANHUA PACKING PRODUCTS,International Supplier,None,US Dollar,whipcream,Factory Warehouse,displayBox,whipCream,packing material,whip cream red gable top empty,pcs,WHIP CREAM BOX NEW CHINA,74000.0,0.08,5846.0,0.0,5846.0
3/6/2019,Speciality Printers,PACKING MATERIAL,None,PAK Rupee,mingalz,Factory Warehouse,filmFlexiblePackaging,mingalz,packing material,green 12gm roll ,kg,mingalz green total 314.16kg,314.16,455.0,142942.8,24300.28,167243.08
3/6/2019,Speciality Printers,PACKING MATERIAL,None,PAK Rupee,mingalz,Factory Warehouse,filmFlexiblePackaging,mingalz,packing material,pink 12gm roll ,kg,mingalz red total 309.64kg,309.64,455.0,140886.2,23950.65,164836.85
3/6/2019,Hussain Can,PACKING MATERIAL,None,PAK Rupee,cakegel,Factory Warehouse,bucket,cakegel,packing material,Plastic 18kg bucket,pcs,20L bucket for strawberry cream ,50.0,270.0,13500.0,0.0,13500.0
3/6/2019,Far Eastern Impex (pvt),RAW MATERIAL,None,PAK Rupee,colorCaramel,Factory Warehouse,food color,mingalz,raw material,Caramel Color,kg,caramel color 150kg ,150.0,135.0,20250.0,3442.5,23692.5
3/7/2019,Khamissa International,RAW MATERIAL,None,PAK Rupee,proteinSodiumCaseinate,Factory Warehouse,milkAndProteins,whipCream,raw material,sodium Cassienate,kg,casinate 02 bags,40.0,2200.0,88000.0,0.0,88000.0
3/8/2019,Bhaya food dip ,RAW MATERIAL,None,PAK Rupee,dipChocolate,Factory Warehouse,partiallyFinished,mingalz,raw material,dipChocolate,kg,chocolate 600kg,600.0,140.0,84000.0,0.0,84000.0
3/8/2019,Speciality Printers,PACKING MATERIAL,None,PAK Rupee,mingalz,Factory Warehouse,filmFlexiblePackaging,mingalz,packing material,purple 12gm roll,kg,mingalz purple 1001.07kg  ,1001.07,450.0,450481.5,76581.86,527063.36
3/8/2019,Speciality Printers,PACKING MATERIAL,None,PAK Rupee,mingalz,Factory Warehouse,filmFlexiblePackaging,mingalz,packing material,yellow 12gm roll ,kg,mingalz Yellow 998.37kg  ,998.37,450.0,449266.5,76375.31,525641.81
3/8/2019,Al Habib Masala,RAW MATERIAL,None,PAK Rupee,powderGinger,Factory Warehouse,vegetable powder,seasoning,raw material,ginger powder (Sounth),kg,ginger powder 520kg,520.0,220.0,114400.0,0.0,114400.0
3/8/2019,Al-Ameen Salt,RAW MATERIAL,None,PAK Rupee,salt,Factory Warehouse,foodChem,seasoning,raw material,salt,kg,salt 300 bags,15000.0,10.0,150000.0,0.0,150000.0
3/8/2019,Klarg Exports,Local Supplier,None,PAK Rupee,maltodexterin,Factory Warehouse,glucose & sugar,seasoning,raw material,maltodextrin tyte&lyle,kg,maltodextrin 04 bags,100.0,252.0,25200.0,0.0,25200.0
3/8/2019,Sugar Bashir Sugar (SAAD) JODIA,SERVICES,None,PAK Rupee,sugar,Factory Warehouse,glucose & sugar,others,raw material,sugar -moti Ahmed Sb,kg,sugar ahmed sab 40 bags,2000.0,58.0,116000.0,0.0,116000.0
3/8/2019,Al Habib Masala,RAW MATERIAL,None,PAK Rupee,powderKlonji,Factory Warehouse,vegetable powder,seasoning,raw material,Kalonji,kg,kalonji powder 07kg,7.0,290.0,2030.0,0.0,2030.0
3/8/2019,Al Habib Masala,RAW MATERIAL,None,PAK Rupee,powderMustard,Factory Warehouse,vegetable powder,seasoning,raw material,sarson - mustard powder ,kg,sarso powder 15 kg,15.0,150.0,2250.0,0.0,2250.0
3/8/2019,Al Habib Masala,RAW MATERIAL,None,PAK Rupee,powderKhatai,Factory Warehouse,vegetable powder,seasoning,raw material,Khatai Powder,kg,khatai powder 20kg,20.0,125.0,2500.0,0.0,2500.0
3/9/2019,F&A International,PACKING MATERIAL,None,PAK Rupee,mingalz,Factory Warehouse,cartons,mingalz,packing material,Funchies MC1 Carton (dimension 540 x 457 x 406mm),pcs,funchies cartton 1000pcs,1000.0,82.0,82000.0,13940.0,95940.0
3/9/2019,JINAN DG MACHINERY,International Supplier,None,US Dollar,none,Factory Warehouse,Machinery Spare Parts,none,machineParts,3d pattern roller without holes,pcs,3d pattern roller without 1set,1.0,125.0,125.0,0.0,125.0
3/9/2019,JINAN DG MACHINERY,International Supplier,None,US Dollar,none,Factory Warehouse,Machinery Spare Parts,none,machineParts,3d compound shaping roller,pcs,3d compound shaping roller 3set,3.0,125.0,375.0,0.0,375.0
3/11/2019,Qureshi Flour Mills,RAW MATERIAL,None,PAK Rupee,maidaHard,Factory Warehouse,flour,mingalz,raw material,Hard Maida,kg,maida 10 bags dc#9826,500.0,41.0,20500.0,0.0,20500.0
3/12/2019,Hussain Can,PACKING MATERIAL,None,PAK Rupee,cakegel,Factory Warehouse,bucket,cakegel,packing material,Plastic 1kg bucket,pcs,1kg bucket 2400pcs,2400.0,32.0,76800.0,0.0,76800.0
3/12/2019,Mirpurkhas Sugar Mills ltd,RAW MATERIAL,None,PAK Rupee,sugar,Factory Warehouse,glucose & sugar,others,raw material,sugar refined pharma grade,kg,SUGAR PHARMA GRADE ,10000.0,60.0,600000.0,0.0,600000.0
3/12/2019,Ahmed Impex,GENERAL & CONSUMABLE,None,PAK Rupee,PropyleneGlycolLiquid,Factory Warehouse,glucose & sugar,cakegel,raw material,Propylene glycol PG,kg,pg 01 drum,215.0,325.6,70004.0,0.0,70004.0
3/12/2019,Chemicalwala Corp. Jodia,RAW MATERIAL,None,PAK Rupee,calciumCarbonate,Factory Warehouse,foodChem,mingalz,raw material,calcium carbonate,kg,calcium carbonate 01 bag,25.0,41.0,1025.0,0.0,1025.0
3/13/2019,Deer food industries,RAW MATERIAL,None,PAK Rupee,dipChocolate,Factory Warehouse,partiallyFinished,mingalz,raw material,dipChocolate,kg,dip chocolate 600kg,600.0,210.0,126000.0,23940.0,149940.0
3/13/2019,Al Habib Masala,RAW MATERIAL,None,PAK Rupee,powderGarlic,Factory Warehouse,vegetable powder,seasoning,raw material,Garlic Powder Local,kg,garlic powder 560 kg,560.0,200.0,112000.0,0.0,112000.0
3/13/2019,Manora Trader,RAW MATERIAL,None,PAK Rupee,CocoaPowder,Factory Warehouse,milkAndProteins,chocolate,raw material,Cocoa Powder,kg,cocoa powder 01 bag,25.0,460.0,11500.0,1955.0,13455.0
3/13/2019,ANAS TRADERS JODIA,RAW MATERIAL,None,PAK Rupee,riceflour,Factory Warehouse,flour,mingalz,raw material,Rice Flour,kg,rice flour 1000 kg,1000.0,52.2,52200.0,0.0,52200.0
3/14/2019,Flavor M.A.J Flavor,RAW MATERIAL,None,PAK Rupee,tween60,Factory Warehouse,emulsifier,whipCream,raw material,Polysorbate 7462 ,kg,indion oil 16 kg,16.0,1100.0,17600.0,0.0,17600.0
3/14/2019,Flavor M.A.J Flavor,RAW MATERIAL,None,PAK Rupee,mango,Factory Warehouse,Flavors,seasoning,raw material,Green Mango Flavor D-1510211,kg,green mango flavor 10 kg,10.0,5300.0,53000.0,0.0,53000.0
3/14/2019,Flavor M.A.J Flavor,RAW MATERIAL,None,PAK Rupee,tomato,Factory Warehouse,Flavors,seasoning,raw material,Tomato Flavor E-9949696,kg,tomato flavor 10 kg,10.0,3750.0,37500.0,0.0,37500.0
3/16/2019,Vendor cash partys,SERVICES,None,PAK Rupee,maltExtractLiquid,Factory Warehouse,glucose & sugar,mingalz,raw material,Malt Extract,kg,malt extract 86kg,78.5,219.1,17199.35,0.0,17199.35
3/18/2019,International Flavor & Fragrances Turkey,International Supplier,None,US Dollar,chickenIFF,Factory Warehouse,Flavors,seasoning,raw material,Chicken Flavor IFF,kg,food flavor powder 587kg,540.0,18.5,9990.0,0.0,9990.0
3/18/2019,Vendor cash partys,SERVICES,None,PAK Rupee,maidaSooji,Factory Warehouse,flour,mingalz,raw material,Sooji ,kg,sooji 10 kg,10.0,50.0,500.0,0.0,500.0
3/18/2019,F&A International,PACKING MATERIAL,None,PAK Rupee,mingalz,Factory Warehouse,cartons,mingalz,packing material,Funchies MC1 Carton (dimension 540 x 457 x 406mm),pcs,funchies cartton 4000pcs,1220.0,82.0,100040.0,17006.8,117046.8
